,ID,Plant name,Fuel type,Unit type,Country/Area,Latitude,Longitude,Onshore/Offshore,Wiki URL,Start_production,End_production,Plant_extension,Machinery_type,flaring_in_active_period,flare_years_count_active,flare_points_within_radius_active,nearest_flare_km,flare_points_within_radius_anyyear
1028,5233,Campo Boleadoras Oeste,oil and gas,field,Argentina,-50.76021,-70.83438,Onshore,https://www.gem.wiki/Campo_Boleadoras_Oeste_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,10.5,Onshore conventional vertical drilling,True,6.0,6.0,0.8133107100777505,6.0
1029,5234,Campo Duran,oil and gas,field,Argentina,-22.1709,-63.6434,Unknown,https://www.gem.wiki/Campo_Duran_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,12.0,17.0,1.8373975041549797,17.0
1030,5235,Campo Indio,oil and gas,field,Argentina,-50.81124,-70.79485,Onshore,https://www.gem.wiki/Campo_Indio_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,6.0,6.0,2.8692996092568293,6.0
1031,5237,Cañadon Amarillo,oil and gas,field,Argentina,-36.97898,-69.39773,Onshore,https://www.gem.wiki/Cañadon_Amarillo_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,13.0,25.0,0.8039522069214723,25.0
1032,5245,Cañadon Seco (Santa Cruz) - YPF,oil and gas,asset,Argentina,-46.57033,-67.6469,Onshore,https://www.gem.wiki/Cañadon_Seco_(Santa_Cruz)_-_YPF_Oil_and_Gas_Asset_(Argentina),2016-01,2026-02,1000.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,11.0,11.0,2.809165359352569,11.0
1033,5247,Centenario Centro,oil and gas,field,Argentina,-38.90285,-68.2278,Onshore,https://www.gem.wiki/Centenario_Centro_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore hydraulic fracturing (primary technology),True,13.0,18.0,1.5097409207074197,18.0
1034,5257,Chachahuen Sur,oil and gas,field,Argentina,-37.34937,-68.88932,Onshore,https://www.gem.wiki/Chachahuen_Sur_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,153.0,Onshore horizontal drilling (shale / tight oil),True,3.0,3.0,1.1642287776995444,5.0
1035,5259,Charco Bayo,oil and gas,field,Argentina,-38.2202,-68.1089,Onshore,https://www.gem.wiki/Charco_Bayo_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,3.0,3.0,2.876332883525194,3.0
1036,5262,Chihuido de la Salina Centro Sur,oil and gas,field,Argentina,-37.03284,-69.57789,Onshore,https://www.gem.wiki/Chihuido_de_la_Salina_Centro_Sur_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,,Onshore conventional vertical drilling,True,11.0,17.0,1.1514995664867633,17.0
1037,5263,Chihuido de la Salina Sur,oil and gas,field,Argentina,-37.08532,-69.59125,Onshore,https://www.gem.wiki/Chihuido_de_la_Salina_Sur_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,12.0,12.0,0.7256734425001989,12.0
1038,5264,Chihuido de la Sierra Negra,oil and gas,field,Argentina,-37.31702,-69.31679,Onshore,https://www.gem.wiki/Chihuido_de_la_Sierra_Negra_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,8.0,8.0,2.849330633773834,8.0
1039,5265,Coiron (Chubut),oil and gas,field,Argentina,-45.74856,-68.27393,Onshore,https://www.gem.wiki/Coiron_(Chubut)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,,Onshore conventional vertical drilling,True,13.0,19.0,0.46153188173805665,19.0
1040,5266,Coiron Amargo Sur Este,oil and gas,field,Argentina,-38.36341,-68.35677,Onshore,https://www.gem.wiki/Coiron_Amargo_Sur_Este_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,133.0,Onshore hydraulic fracturing (primary technology),True,1.0,1.0,2.7145782001386785,1.0
1041,5268,Confluencia Sur,oil and gas,field,Argentina,-36.95368,-69.59608,Onshore,https://www.gem.wiki/Confluencia_Sur_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,8.0,8.0,0.634073186581034,8.0
1042,5270,Cupen Mahuida,oil and gas,field,Argentina,-38.74678,-68.9207,Onshore,https://www.gem.wiki/Cupen_Mahuida_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,13.0,29.0,0.17639988092604797,29.0
1043,5271,Desfiladero Bayo (Mendoza),oil and gas,field,Argentina,-37.33979,-69.03998,Onshore,https://www.gem.wiki/Desfiladero_Bayo_(Mendoza)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,2.0,2.0,1.2313644558671213,2.0
1044,5272,Desfiladero Bayo (Neuquén),oil and gas,field,Argentina,-37.33979,-69.03998,Onshore,https://www.gem.wiki/Desfiladero_Bayo_(Neuquén)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,2.0,2.0,1.2313644558671213,2.0
1045,5273,Desfiladero Bayo Este,oil and gas,field,Argentina,-37.31206,-68.95304,Onshore,https://www.gem.wiki/Desfiladero_Bayo_Este_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,7.0,7.0,1.950045154722332,7.0
1046,5276,El Condor (Santa Cruz),oil and gas,field,Argentina,-52.20481,-68.90076,Onshore,https://www.gem.wiki/El_Condor_(Santa_Cruz)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,Onshore pump-assisted production (pumpjack / ESP / PCP),True,7.0,7.0,2.547738785385901,7.0
1047,5283,El Mangrullo,oil and gas,field,Argentina,-38.54681,-69.48763,Onshore,https://www.gem.wiki/El_Mangrullo_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,120.0,Onshore hydraulic fracturing (primary technology),True,6.0,6.0,1.208290898403356,6.0
1048,5284,El Medanito,oil and gas,field,Argentina,-38.0148,-67.961,Onshore,https://www.gem.wiki/El_Medanito_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore directional drilling,True,5.0,5.0,2.6275637052492278,5.0
1049,5285,El Orejano,oil and gas,field,Argentina,-37.97092,-69.21222,Onshore,https://www.gem.wiki/El_Orejano_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,140.0,Onshore horizontal drilling (shale / tight oil),True,8.0,12.0,1.1590458039799716,16.0
1050,5286,El Porton Norte (Neuquén),oil and gas,field,Argentina,-37.13031,-69.65735,Onshore,https://www.gem.wiki/El_Porton_Norte_(Neuquén)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,13.0,18.0,1.3509288672827207,18.0
1051,5287,El Porton Sur (Neuquén),oil and gas,field,Argentina,-37.16466,-69.65563,Onshore,https://www.gem.wiki/El_Porton_Sur_(Neuquén)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,13.0,18.0,1.3044028825300193,18.0
1052,5288,El Puma (Santa Cruz),oil and gas,field,Argentina,-50.6105,-71.3457,Unknown,https://www.gem.wiki/El_Puma_(Santa_Cruz)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,2.0,2.0,0.423869228950011,2.0
1053,5292,El Tordillo (Chubut),oil and gas,field,Argentina,-45.88135,-67.91038,Onshore,https://www.gem.wiki/El_Tordillo_(Chubut)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,,True,12.0,14.0,0.9255097954197454,14.0
1054,5298,Estacion Fernandez Oro,oil and gas,field,Argentina,-39.0115,-67.8666,Onshore,https://www.gem.wiki/Estacion_Fernandez_Oro_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,13.0,23.0,0.7421121537688818,23.0
1055,5299,Estancia Agua Fresca,oil and gas,field,Argentina,-50.7612,-70.52856,Onshore,https://www.gem.wiki/Estancia_Agua_Fresca_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,12.0,12.0,1.295361406705207,12.0
1056,5302,Filo Morado,oil and gas,field,Argentina,-37.29118,-69.66476,Onshore,https://www.gem.wiki/Filo_Morado_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,8.0,8.0,1.319080851791383,8.0
1057,5305,Fortin de Piedra,oil and gas,field,Argentina,-38.54762,-69.09471,Onshore,https://www.gem.wiki/Fortin_de_Piedra_Oil_and_Gas_Field_(Argentina),2018-01,2026-02,243.0,Onshore hydraulic fracturing (primary technology),True,4.0,4.0,1.4802795531683925,10.0
1058,5309,Jagüel de los Machos,oil and gas,field,Argentina,-38.1371,-68.394,Onshore,https://www.gem.wiki/Jagüel_de_los_Machos_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,5.0,15.0,1.1090161650627275,15.0
1059,5312,Koluel Kaike (Santa Cruz) - Pan American,oil and gas,asset,Argentina,-46.70696,-68.28138,Onshore,https://www.gem.wiki/Koluel_Kaike_(Santa_Cruz)_-_Pan_American_Oil_and_Gas_Asset_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,1.0,1.0,0.5391568872654344,1.0
1060,5314,La Calera,oil and gas,field,Argentina,-38.3319,-69.00124,Onshore,https://www.gem.wiki/La_Calera_Oil_and_Gas_Field_(Argentina),2018-01,2026-02,120.0,Onshore hydraulic fracturing (primary technology),True,5.0,9.0,1.5246001393824433,9.0
1061,5318,La Ribera Bloque I,oil and gas,field,Argentina,-38.43097,-69.01661,Onshore,https://www.gem.wiki/La_Ribera_Bloque_I_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,11.0,11.0,0.7545255750697495,11.0
1062,5319,La Yesera,oil and gas,field,Argentina,-38.8265,-67.9419,Onshore,https://www.gem.wiki/La_Yesera_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,6.0,6.0,1.3480754460296076,6.0
1063,5325,Lindero Atravesado Occidental,oil and gas,field,Argentina,-38.64587,-68.5122,Onshore,https://www.gem.wiki/Lindero_Atravesado_Occidental_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,2.0,2.0,2.5259728235710925,2.0
1064,5328,Loma Alta Sur,oil and gas,field,Argentina,-35.98753,-69.67298,Onshore,https://www.gem.wiki/Loma_Alta_Sur_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,6.0,6.0,0.6127326776557506,6.0
1065,5329,Loma Azul,oil and gas,field,Argentina,-38.4543,-67.7707,Onshore,https://www.gem.wiki/Loma_Azul_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,12.0,22.0,0.3427532768590144,22.0
1066,5330,Loma Campana,oil and gas,field,Argentina,-38.35391,-68.61179,Onshore,https://www.gem.wiki/Loma_Campana_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,395.0,Onshore hydraulic fracturing (primary technology),True,12.0,31.0,1.7880832875496386,35.0
1067,5331,Loma Campana-Lll,oil and gas,field,Argentina,-38.32376,-68.83127,Onshore,https://www.gem.wiki/Loma_Campana-Lll_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,200.0,Onshore horizontal drilling (shale / tight oil),True,4.0,20.0,1.3633673451106012,25.0
1068,5332,Loma Campana-Sb,oil and gas,field,Argentina,-38.38452,-68.70561,Onshore,https://www.gem.wiki/Loma_Campana-Sb_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,395.0,Onshore hydraulic fracturing (primary technology),True,12.0,15.0,1.2789640433558078,16.0
1069,5333,Loma de María,oil and gas,field,Argentina,-38.8159,-67.6804,Onshore,https://www.gem.wiki/Loma_de_María_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,7.0,7.0,1.563014912284142,7.0
1070,5334,Loma la Lata,oil and gas,field,Argentina,-38.4593,-68.70876,Onshore,https://www.gem.wiki/Loma_la_Lata_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,600.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,26.0,2.268730181254872,26.0
1071,5335,Loma las Yeguas,oil and gas,field,Argentina,-38.05207,-68.82809,Onshore,https://www.gem.wiki/Loma_las_Yeguas_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,13.0,13.0,2.226407878908002,13.0
1072,5338,Lomita Sur,oil and gas,field,Argentina,-37.33164,-69.20717,Onshore,https://www.gem.wiki/Lomita_Sur_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore pump-assisted production (pumpjack / ESP / PCP),True,5.0,5.0,1.4232406007105012,5.0
1073,5339,Los Cavaos,oil and gas,field,Argentina,-36.07387,-69.66407,Onshore,https://www.gem.wiki/Los_Cavaos_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,10.0,10.0,1.600815041505171,10.0
1074,5347,Medanito,oil and gas,field,Argentina,-38.02426,-67.5443,Onshore,https://www.gem.wiki/Medanito_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,5.0,5.0,2.279772872966007,5.0
1075,5348,Medano de la Mora,oil and gas,field,Argentina,-38.22682,-68.65596,Onshore,https://www.gem.wiki/Medano_de_la_Mora_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore horizontal drilling (shale / tight oil),True,11.0,13.0,1.5416944312670213,13.0
1076,5351,Meseta Espinosa (CGSJ-10),oil and gas,field,Argentina,-46.53353,-67.95071,Onshore,https://www.gem.wiki/Meseta_Espinosa_(CGSJ-10)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,5.0,5.0,1.7182042110724909,5.0
1077,5352,Meseta Espinosa (Santa Cruz) - CGC,oil and gas,asset,Argentina,-46.59481,-67.92371,Onshore,https://www.gem.wiki/Meseta_Espinosa_(Santa_Cruz)_-_Sinopec_Oil_and_Gas_Asset_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,5.0,5.0,0.980850971012176,5.0
1078,5355,Palenque de la China,oil and gas,field,Argentina,-38.4818,-67.7349,Onshore,https://www.gem.wiki/Palenque_de_la_China_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,5.0,5.0,2.392854766205838,5.0
1079,5356,Pampa de las Yeguas I,oil and gas,field,Argentina,-37.80289,-69.33514,Onshore,https://www.gem.wiki/Pampa_de_las_Yeguas_I_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,11.0,11.0,0.1449053127804946,11.0
1080,5363,Piedras Blancas (Rio Negro),oil and gas,field,Argentina,-38.1452,-68.1803,Onshore,https://www.gem.wiki/Piedras_Blancas_(Rio_Negro)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,2.0,3.0,2.535591995761571,3.0
1081,5365,Portezuelos,oil and gas,field,Argentina,-38.99252,-69.50109,Onshore,https://www.gem.wiki/Portezuelos_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,5.0,5.0,1.0423459873773684,5.0
1082,5373,Punta Senillosa NC,oil and gas,field,Argentina,-38.87838,-68.57343,Onshore,https://www.gem.wiki/Punta_Senillosa_NC_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,10.5,Onshore conventional vertical drilling,True,7.0,8.0,0.505074916846246,8.0
1083,5374,Ramos,oil and gas,field,Argentina,-22.74378,-64.12019,Onshore,https://www.gem.wiki/Ramos_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,1.0,2.0,0.4674742769769756,2.0
1084,5377,Rincon Chico Profundo,oil and gas,field,Argentina,-37.99618,-68.75347,Onshore,https://www.gem.wiki/Rincon_Chico_Profundo_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore hydraulic fracturing (primary technology),True,4.0,4.0,2.5520464674590806,6.0
1085,5378,Rincon del Mangrullo,oil and gas,field,Argentina,-38.58398,-69.32143,Onshore,https://www.gem.wiki/Rincon_del_Mangrullo_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,150.0,Onshore hydraulic fracturing (primary technology),True,10.0,13.0,1.3886664520437213,17.0
1086,5379,Rincon la Ceniza,oil and gas,field,Argentina,-37.84285,-69.2107,Onshore,https://www.gem.wiki/Rincon_la_Ceniza_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,120.0,Onshore hydraulic fracturing (primary technology),True,3.0,6.0,1.9985686119889317,10.0
1087,5381,Rio Neuquen (Neuquén),oil and gas,field,Argentina,-38.71772,-68.21576,Onshore,https://www.gem.wiki/Rio_Neuquen_(Neuquén)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,7.0,7.0,1.9985562392352618,7.0
1088,5382,San Martin,oil and gas,field,Argentina,-53.25756,-68.5811,Onshore,https://www.gem.wiki/San_Martin_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,,True,4.0,4.0,0.09485119621826452,4.0
1089,5385,San Sebastian,oil and gas,field,Argentina,-53.36164,-68.13582,Onshore,https://www.gem.wiki/San_Sebastian_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,13.0,13.0,1.080179663709026,13.0
1090,5386,Señal Cerro Bayo,oil and gas,field,Argentina,-37.63246,-68.72346,Onshore,https://www.gem.wiki/Señal_Cerro_Bayo_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,1.0,1.0,1.8594785046703748,1.0
1091,5388,Sierra Barrosa,oil and gas,field,Argentina,-38.74219,-68.94625,Onshore,https://www.gem.wiki/Sierra_Barrosa_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,27.0,1.1487035074063119,27.0
1092,5394,Trahuil,oil and gas,field,Argentina,-45.8491,-68.55928,Onshore,https://www.gem.wiki/Trahuil_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,12.0,19.0,0.6657188859466869,19.0
1093,5395,Tres Picos (Chubut),oil and gas,field,Argentina,-45.88074,-68.61636,Onshore,https://www.gem.wiki/Tres_Picos_(Chubut)_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,6.0,11.0,1.171261510248246,11.0
1094,5399,Valle Martin,oil and gas,field,Argentina,-45.85934,-68.65347,Onshore,https://www.gem.wiki/Valle_Martin_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,Onshore conventional vertical drilling,True,5.0,5.0,2.873428338282547,5.0
1095,5402,Vizcacheras,oil and gas,field,Argentina,-33.56886,-68.41419,Onshore,https://www.gem.wiki/Vizcacheras_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,13.0,2.5288477668449922,13.0
1096,5403,Volcan Auca Mahuida,oil and gas,field,Argentina,-37.70148,-68.91175,Onshore,https://www.gem.wiki/Volcan_Auca_Mahuida_Oil_and_Gas_Field_(Argentina),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,5.0,20.0,1.5706812159474854,20.0
1097,5405,Gryphon Redevelopment,oil and gas,field,United Kingdom,59.3525,1.5508,Offshore,https://www.gem.wiki/Gryphon_Redevelopment_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore FPSO-based production,True,12.0,13.0,1.2110579416469405,14.0
1098,5406,Harding Redevelopment,oil and gas,field,United Kingdom,59.2893,1.5325,Offshore,https://www.gem.wiki/Harding_Redevelopment_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,14.0,1.4339071200197235,14.0
1099,5407,Tullich Redevelopment,oil and gas,field,United Kingdom,59.2893,1.5325,Offshore,https://www.gem.wiki/Tullich_Redevelopment_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore subsea tie-back systems,True,13.0,14.0,1.4339071200197235,14.0
1100,5428,Barracuda,oil,field,Nigeria,4.240169,6.199422,Offshore,https://www.gem.wiki/Barracuda_Oil_Field_(Nigeria),2016-01,2026-02,10.0,Offshore fixed platform production,True,13.0,13.0,2.4404077582305224,13.0
1101,5429,Elelenwa,oil and gas,field,Nigeria,4.8879,7.1057,Onshore,https://www.gem.wiki/Elelenwa_Oil_and_Gas_Field_(Nigeria),2016-01,2026-02,10.0,Onshore conventional vertical drilling,True,13.0,14.0,1.6351330964518584,14.0
1102,5433,Hassi Messaoud Sud (Satellites),oil and gas,field,Algeria,31.364,6.02,Onshore,https://www.gem.wiki/Hassi_Messaoud_Sud_(Satellites)_Oil_and_Gas_Field_(Algeria),2016-01,2026-02,,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,3.0,3.0,2.4675648486324553,3.0
1103,5439,Herunefer,oil and gas,field,Egypt,30.81701222,27.27662401,Unknown,https://www.gem.wiki/Herunefer_Oil_and_Gas_Field_(Egypt),2019-01,2026-02,,Onshore conventional vertical drilling,True,3.0,3.0,0.4852673859660809,3.0
1104,5442,Melehia West Deep,oil and gas,field,Egypt,30.75963231,27.05012338,Onshore,https://www.gem.wiki/Melehia_West_Deep_Oil_and_Gas_Field_(Egypt),2019-01,2026-02,,,True,2.0,5.0,0.4876423178474597,18.0
1105,5446,Greater Silah & Satellites,oil,complex,Egypt,29.3649683,30.96711203,Unknown,https://www.gem.wiki/Greater_Silah_&_Satellites_Oil_Complex_(Egypt),2016-01,2026-02,1000.0,Onshore conventional vertical drilling,True,5.0,5.0,1.8649291010849107,5.0
1106,5449,Bahr Es Salam (Structures A&E),oil and gas,field,Libya,33.77,12.658,Offshore,https://www.gem.wiki/Bahr_Es_Salam_(Structures_A&E)_Oil_and_Gas_Field_(Libya),2016-01,2026-02,350.0,Offshore fixed platform production,True,6.0,6.0,2.9654907831962896,6.0
1107,5451,N'Kossa Marine,oil,field,Republic of the Congo,-5.2777,11.5553,Offshore,https://www.gem.wiki/N'Kossa_Marine_Oil_Field_(Republic_of_the_Congo),2016-01,2026-02,,Offshore FPSO-based production,True,13.0,19.0,0.8848153362100847,19.0
1108,5452,Likouala Marine,oil and gas,field,Republic of the Congo,-5.2162,11.7078,Offshore,https://www.gem.wiki/Likouala_Marine_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,,Offshore FPSO-based production,True,13.0,38.0,0.1569556835922602,38.0
1109,5453,Moho-Bilondo,oil and gas,field,Republic of the Congo,-5.3543,11.4362,Offshore,https://www.gem.wiki/Moho-Bilondo_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,320.0,Offshore FPSO-based production,True,13.0,13.0,2.719301288717317,13.0
1110,5454,M'Boundi,oil and gas,field,Republic of the Congo,-4.5315,12.0561,Onshore,https://www.gem.wiki/M'Boundi_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,1000.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,17.0,0.5543212395263867,17.0
1111,5455,Tchibouela Marine,oil and gas,field,Republic of the Congo,-4.9265,11.6477,Offshore,https://www.gem.wiki/Tchibouela_Marine_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,1000.0,Offshore fixed platform production,True,13.0,26.0,1.129442018279427,26.0
1112,5456,Banga Kayo (Phase 1),oil and gas,field,Republic of the Congo,-4.9237,11.9359,Onshore,https://www.gem.wiki/Banga_Kayo_(Phase_1)_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,25.0,Offshore fixed platform production,True,10.0,13.0,0.46765176824984445,16.0
1113,5457,"Moho (Phase 1bis - BILDM2,3)",oil and gas,field,Republic of the Congo,-5.3543,11.4362,Offshore,"https://www.gem.wiki/Moho_(Phase_1bis_-_BILDM2,3)_Oil_and_Gas_Field_(Republic_of_the_Congo)",2017-03,2026-02,,Offshore FPSO-based production,True,8.0,8.0,2.719301288717317,13.0
1114,5458,Nene Marine (Phase 2B),oil and gas,field,Republic of the Congo,-4.5487,11.5845,Offshore,https://www.gem.wiki/Nene_Marine_(Phase_2B)_Oil_and_Gas_Field_(Republic_of_the_Congo),2017-03,2026-02,,Offshore fixed platform production,True,3.0,3.0,2.475381406013265,3.0
1115,5459,Nene Marine (Phase 2A),oil and gas,field,Republic of the Congo,-4.5487,11.5845,Offshore,https://www.gem.wiki/Nene_Marine_(Phase_2A)_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,,Offshore fixed platform production,True,3.0,3.0,2.475381406013265,3.0
1116,5460,Nene Marine Field,oil and gas,field,Republic of the Congo,-4.5487,11.5845,Offshore,https://www.gem.wiki/Nene_Marine_Field_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,25.0,Offshore FPSO-based production,True,3.0,3.0,2.475381406013265,3.0
1117,5466,Litanzi,oil and gas,field,Republic of the Congo,-5.02151,11.54389,Offshore,https://www.gem.wiki/Litanzi_Oil_and_Gas_Field_(Republic_of_the_Congo),2016-01,2026-02,100.0,Offshore fixed platform production,True,2.0,3.0,2.8456632292125925,3.0
1118,5473,GirRI,oil,project,Angola,-7.665366,11.706201,Offshore,https://www.gem.wiki/GirRI_Oil_Project_(Angola),2016-01,2026-02,,Offshore FPSO-based production,True,1.0,1.0,2.368774941878659,1.0
1119,5497,Marlin,oil and gas,field,Côte d'Ivoire,5.0153,-4.589,Offshore,https://www.gem.wiki/Marlin_Oil_and_Gas_Field_(Côte_d'Ivoire),2016-01,2026-02,,Offshore FPSO-based production,True,8.0,8.0,0.3934206524825048,8.0
1120,5497,Marlin,oil and gas,field,Côte d'Ivoire,5.0153,-4.589,Offshore,https://www.gem.wiki/Marlin_Oil_and_Gas_Field_(Côte_d'Ivoire),2016-01,2026-02,,Offshore FPSO-based production,True,13.0,13.0,2.5690476439121825,13.0
1121,5506,Kome,oil and gas,field,Chad,8.5428,16.7806,Onshore,https://www.gem.wiki/Kome_Oil_and_Gas_Field_(Chad),2016-01,2026-02,,Onshore conventional vertical drilling,True,13.0,13.0,1.6499891025828695,13.0
1122,5541,Pinghu,oil and gas,field,China,28.487,125.003,Offshore,"https://www.gem.wiki/Pinghu_Oil_and_Gas_Field_(East_China_Sea,_China)",2016-01,2026-02,220.0,Offshore fixed platform production,True,12.0,12.0,2.8749968328773607,12.0
1123,5560,Wattenberg,oil and gas,project,United States,40.198,-104.731,Onshore,"https://www.gem.wiki/Wattenberg_Oil_and_Gas_Project_(Colorado,_United_States)",2016-01,2026-02,5180.0,Onshore hydraulic fracturing (primary technology),True,5.0,5.0,2.474696997170887,5.0
1124,5572,Rangely,oil,field,United States,40.1044,-108.8424,Onshore,"https://www.gem.wiki/Rangely_Oil_Field_(Colorado,_United_States)",2016-01,2026-02,120.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,1.0,1.0,2.838379439821309,1.0
